Date,Open,High,Low,Close,Volume
24/3/2020 17:26:00,4.89,5.27,4.82,5.2,932025
25/3/2020 17:26:00,5.33,5.86,5.03,5.16,2211245
26/3/2020 17:26:00,5.13,5.23,4.82,5.08,563865
27/3/2020 17:26:00,5.04,5.08,4.61,4.81,747743
30/3/2020 17:26:00,4.87,5,4.65,4.96,395409
31/3/2020 17:26:00,5.05,5.23,4.9,5.02,522042
1/4/2020 17:26:00,4.9,5.08,4.89,5.07,231342
2/4/2020 17:26:00,5.12,5.23,4.9,4.96,327251
3/4/2020 17:26:00,5.05,5.05,4.85,4.95,264150
6/4/2020 17:26:00,5.14,5.56,5.09,5.32,907600
7/4/2020 17:26:00,5.53,5.8,5.46,5.64,1159314
8/4/2020 17:26:00,5.55,6.34,5.55,6.33,1209307
9/4/2020 17:26:00,6.38,6.62,6.13,6.28,989295
14/4/2020 17:26:00,6.35,6.49,6.17,6.34,470802
15/4/2020 17:26:00,6.4,6.4,5.87,6,583852
16/4/2020 17:26:00,6.12,6.25,5.84,5.91,376681
17/4/2020 17:26:00,6.06,6.15,5.83,5.88,351817
20/4/2020 17:26:00,5.9,6.07,5.71,5.9,358206
21/4/2020 17:26:00,5.79,6.12,5.73,5.9,580302
22/4/2020 17:26:00,5.98,5.98,5.75,5.92,242519
23/4/2020 17:26:00,5.8,6.26,5.8,6.06,502828
24/4/2020 17:26:00,6.16,6.18,5.94,6,271200
27/4/2020 17:26:00,6.15,6.23,6.07,6.17,287531
28/4/2020 17:26:00,6.16,6.47,6.15,6.22,534162
29/4/2020 17:26:00,6.28,6.33,6.09,6.24,246033
30/4/2020 17:26:00,6.29,6.29,5.93,6.05,374075
4/5/2020 17:26:00,5.95,6.12,5.93,5.98,216669
5/5/2020 17:26:00,6.06,6.2,6.05,6.19,181973
6/5/2020 17:26:00,6.2,6.24,6.09,6.09,151172
7/5/2020 17:26:00,6.1,6.14,5.98,6.05,254361
8/5/2020 17:26:00,6.07,6.11,5.9,5.93,129250
11/5/2020 17:26:00,6.04,6.1,5.89,6,193826
12/5/2020 17:26:00,5.95,6.48,5.92,6.38,825845
13/5/2020 17:26:00,6.36,6.41,6.08,6.08,734710
14/5/2020 17:26:00,6.08,6.17,5.87,6.04,384200
15/5/2020 17:26:00,5.8,5.95,5.71,5.85,701120
18/5/2020 17:26:00,5.95,6.01,5.86,5.91,235780
19/5/2020 17:26:00,5.89,5.98,5.61,5.74,649951
20/5/2020 17:26:00,5.68,5.76,5.41,5.51,666290
21/5/2020 17:26:00,5.45,5.7,5.41,5.53,445512
22/5/2020 17:26:00,5.5,5.69,5.37,5.63,378024
25/5/2020 17:26:00,5.69,5.87,5.57,5.83,938960
26/5/2020 17:26:00,5.92,5.92,5.62,5.79,836072
27/5/2020 17:26:00,5.86,5.96,5.69,5.71,493335
28/5/2020 17:26:00,5.82,6.19,5.77,6.07,586401
29/5/2020 17:26:00,6.07,6.09,5.87,6.04,339690
1/6/2020 17:26:00,6.09,6.32,6.07,6.13,615295
2/6/2020 17:26:00,6.17,6.17,6,6.13,587784
3/6/2020 17:26:00,6.14,6.19,6.04,6.05,395137
4/6/2020 17:26:00,6.09,6.28,5.98,6.09,714175
5/6/2020 17:26:00,6.19,6.54,6.06,6.41,1315432
8/6/2020 17:26:00,6.54,6.54,6.16,6.26,617633
9/6/2020 17:26:00,6.34,6.34,6.01,6.13,909515
10/6/2020 17:26:00,6.16,6.19,5.89,5.91,588534
11/6/2020 17:26:00,5.85,5.89,5.69,5.75,405208
12/6/2020 17:26:00,5.71,5.9,5.62,5.7,339920
15/6/2020 17:26:00,5.58,5.68,5.49,5.67,364189
16/6/2020 17:26:00,5.78,5.94,5.72,5.82,566511
17/6/2020 17:26:00,5.87,5.87,5.7,5.75,214172
18/6/2020 17:26:00,5.73,5.81,5.63,5.69,199152
19/6/2020 17:26:00,5.69,5.77,5.68,5.74,149643
22/6/2020 17:26:00,5.74,5.84,5.68,5.7,211552
23/6/2020 17:26:00,5.8,5.81,5.65,5.68,180315
24/6/2020 17:26:00,5.64,5.72,5.56,5.57,185635
25/6/2020 17:26:00,5.57,5.62,5.41,5.6,413169
26/6/2020 17:26:00,5.6,5.65,5.56,5.61,164647
29/6/2020 17:26:00,5.67,5.67,5.5,5.52,109437
30/6/2020 17:26:00,5.52,5.68,5.48,5.57,315699
1/7/2020 17:26:00,5.64,5.64,5.32,5.48,293367
2/7/2020 17:26:00,5.5,5.6,5.43,5.52,375698
3/7/2020 17:26:00,5.54,5.55,5.43,5.45,280611
6/7/2020 17:26:00,5.46,5.66,5.46,5.53,434960
7/7/2020 17:26:00,5.44,5.85,5.44,5.65,508617
8/7/2020 17:26:00,5.62,5.74,5.48,5.5,291298
9/7/2020 17:26:00,5.54,5.55,5.28,5.29,342422
10/7/2020 17:26:00,5.27,5.38,5.18,5.29,324949
13/7/2020 17:26:00,5.3,5.4,5.19,5.32,381867
14/7/2020 17:26:00,5.3,5.3,5.07,5.12,573113
15/7/2020 17:26:00,5.19,5.24,5.1,5.14,283873
16/7/2020 17:26:00,5.14,5.2,5.09,5.11,141083
17/7/2020 17:26:00,5.15,5.16,5.05,5.07,187691
20/7/2020 17:26:00,5.05,5.36,5.04,5.31,691898
21/7/2020 17:26:00,5.37,5.5,5.17,5.18,349962
22/7/2020 17:26:00,5.23,5.23,5.04,5.1,212927
23/7/2020 17:26:00,5.01,5.05,4.7,4.82,809265
24/7/2020 17:26:00,4.7,4.91,4.7,4.79,304361
27/7/2020 17:26:00,4.79,4.81,4.61,4.7,327143
28/7/2020 17:26:00,4.73,4.79,4.56,4.57,214271
29/7/2020 17:26:00,4.6,4.75,4.51,4.74,279767
30/7/2020 17:26:00,4.75,4.75,4.43,4.5,979900
31/7/2020 17:26:00,4.5,4.75,4.5,4.69,283071
3/8/2020 17:26:00,4.75,4.75,4.58,4.71,145750
4/8/2020 17:26:00,4.75,4.75,4.58,4.65,294206
5/8/2020 17:26:00,4.65,4.73,4.58,4.69,283012
6/8/2020 17:26:00,4.7,4.71,4.55,4.61,169074
7/8/2020 17:26:00,4.6,4.65,4.53,4.58,181737
10/8/2020 17:26:00,4.62,4.62,4.45,4.56,167288
11/8/2020 17:26:00,4.61,4.75,4.6,4.7,282668
12/8/2020 17:26:00,4.7,4.73,4.63,4.64,109330
13/8/2020 17:26:00,4.65,4.72,4.6,4.7,147587
14/8/2020 17:26:00,4.72,4.72,4.56,4.62,147774
17/8/2020 17:26:00,4.67,4.8,4.6,4.7,286264
18/8/2020 17:26:00,4.71,4.73,4.57,4.58,421217
19/8/2020 17:26:00,4.62,4.68,4.57,4.63,169604
20/8/2020 17:26:00,4.58,4.61,4.52,4.58,123632
21/8/2020 17:26:00,4.58,4.59,4.47,4.56,189724
24/8/2020 17:26:00,4.49,4.63,4.49,4.58,165322
25/8/2020 17:26:00,4.59,4.64,4.54,4.59,162690
26/8/2020 17:26:00,4.6,4.6,4.51,4.55,105647
27/8/2020 17:26:00,4.58,4.58,4.41,4.45,234923
28/8/2020 17:26:00,4.5,4.57,4.36,4.51,234090
31/8/2020 17:26:00,4.54,4.58,4.36,4.36,196826
1/9/2020 17:26:00,4.36,4.44,4.25,4.29,344071
2/9/2020 17:26:00,4.3,4.64,4.3,4.43,777455
3/9/2020 17:26:00,4.45,4.59,4.39,4.4,395989
4/9/2020 17:26:00,4.39,4.46,4.18,4.2,405584
7/9/2020 17:26:00,4.1,4.35,4.06,4.16,536923
8/9/2020 17:26:00,4.23,4.24,3.94,4.05,547231
9/9/2020 17:26:00,4.03,4.08,3.95,3.95,321791
10/9/2020 17:26:00,4.02,4.02,3.84,3.86,607985
11/9/2020 17:26:00,3.84,3.96,3.84,3.89,342694
14/9/2020 17:26:00,3.88,3.92,3.7,3.72,550003
15/9/2020 17:26:00,3.72,3.84,3.64,3.73,697448
16/9/2020 17:26:00,3.73,4.23,3.73,4.2,1645416
17/9/2020 17:26:00,4.15,4.17,3.89,4.06,1481150
18/9/2020 17:26:00,4.09,4.17,3.91,3.93,636133
21/9/2020 17:26:00,3.93,3.93,3.76,3.8,403034
22/9/2020 17:26:00,3.81,3.92,3.77,3.82,241732
23/9/2020 17:26:00,3.83,4.04,3.8,3.93,439249
24/9/2020 17:26:00,3.86,3.93,3.82,3.89,327553
25/9/2020 17:26:00,3.88,3.91,3.77,3.89,335936
28/9/2020 17:26:00,3.95,4.04,3.9,3.96,323669
29/9/2020 17:26:00,3.96,3.98,3.86,3.89,205686
30/9/2020 17:26:00,3.9,3.94,3.83,3.86,174975
1/10/2020 17:26:00,3.95,3.95,3.85,3.88,147896
2/10/2020 17:26:00,3.85,3.93,3.68,3.74,324597
5/10/2020 17:26:00,3.82,3.92,3.75,3.89,238843
6/10/2020 17:26:00,3.89,4.05,3.86,3.96,433127
7/10/2020 17:26:00,3.96,3.99,3.82,3.85,222744
8/10/2020 17:26:00,3.92,3.92,3.84,3.88,158800
9/10/2020 17:26:00,3.92,3.93,3.83,3.87,98948
12/10/2020 17:26:00,3.91,3.97,3.83,3.85,177662
13/10/2020 17:26:00,3.82,3.93,3.82,3.88,261499
14/10/2020 17:26:00,3.85,3.93,3.85,3.85,67622
15/10/2020 17:26:00,3.85,3.85,3.67,3.7,236028
16/10/2020 17:26:00,3.7,3.78,3.61,3.73,187789
19/10/2020 17:26:00,3.77,3.82,3.68,3.74,122222
20/10/2020 17:26:00,3.74,3.78,3.69,3.75,103164
21/10/2020 17:26:00,3.8,3.87,3.65,3.66,118087
22/10/2020 17:26:00,3.61,3.65,3.5,3.56,252101
23/10/2020 17:26:00,3.58,3.71,3.55,3.61,170017
26/10/2020 17:26:00,3.5,3.59,3.45,3.45,134068
27/10/2020 17:26:00,3.45,3.51,3.36,3.39,191240
28/10/2020 17:26:00,3.3,3.34,3.14,3.15,495953
29/10/2020 17:26:00,3.2,3.25,3.12,3.19,253764
30/10/2020 17:26:00,3.15,3.41,3.1,3.29,568162
2/11/2020 17:26:00,3.44,3.45,3.24,3.32,190938
3/11/2020 17:26:00,3.34,3.44,3.34,3.43,193264
4/11/2020 17:26:00,3.4,3.65,3.35,3.63,549749
5/11/2020 17:26:00,3.64,3.72,3.54,3.58,483650
6/11/2020 17:26:00,3.58,3.63,3.47,3.52,208395
9/11/2020 17:26:00,3.54,3.85,3.54,3.64,733852
10/11/2020 17:26:00,3.7,3.89,3.61,3.86,701687
11/11/2020 17:26:00,3.94,4.05,3.8,3.84,836516
12/11/2020 17:26:00,3.87,3.88,3.65,3.76,288069
13/11/2020 17:26:00,3.84,3.91,3.75,3.89,306919
16/11/2020 17:26:00,3.81,4.06,3.73,3.99,952060
17/11/2020 17:26:00,3.96,4.4,3.92,4.36,1197093
18/11/2020 17:26:00,4.44,4.49,4.27,4.4,1090278
19/11/2020 17:26:00,4.39,4.59,4.27,4.51,890995
20/11/2020 17:26:00,4.51,4.54,4.32,4.4,649093
23/11/2020 17:26:00,4.36,4.45,4.27,4.3,367343
24/11/2020 17:26:00,4.31,4.38,4.26,4.33,297029
25/11/2020 17:26:00,4.38,4.54,4.3,4.51,488112
26/11/2020 17:26:00,4.51,4.81,4.51,4.59,989720
27/11/2020 17:26:00,4.59,4.71,4.47,4.49,343036
30/11/2020 17:26:00,4.47,4.47,4.35,4.36,246336
1/12/2020 17:26:00,4.37,5.08,4.37,4.97,2169575
2/12/2020 17:26:00,5.09,5.4,4.99,5.19,2723458
3/12/2020 17:26:00,5.25,5.32,4.99,5.1,1222481
4/12/2020 17:26:00,5.14,5.24,5.02,5.03,460855
7/12/2020 17:26:00,5.1,5.24,4.81,5.16,882958
8/12/2020 17:26:00,5.2,5.2,5.06,5.14,368686
9/12/2020 17:26:00,5.19,5.3,5.12,5.14,493289
10/12/2020 17:26:00,5.1,5.27,5.06,5.22,415657
11/12/2020 17:26:00,5.26,5.26,5.06,5.09,260582
14/12/2020 17:26:00,5.11,5.17,5.01,5.04,266962
15/12/2020 17:26:00,5.09,5.09,4.91,5.06,260159
16/12/2020 17:26:00,5.08,5.15,5,5.04,209283
17/12/2020 17:26:00,5.01,5.12,5,5.09,216447
18/12/2020 17:26:00,5.01,5.14,5.01,5.1,135198
21/12/2020 17:26:00,4.94,5.37,4.91,5.35,2140244
22/12/2020 17:26:00,5.44,5.64,5.35,5.35,1392953
23/12/2020 17:26:00,5.44,5.44,5.22,5.29,364735
28/12/2020 17:26:00,5.31,5.44,5.26,5.3,256139
29/12/2020 17:26:00,5.3,5.34,5.2,5.27,218089
30/12/2020 17:26:00,5.3,5.3,5.12,5.16,283058
4/1/2021 17:26:00,5.23,5.3,5.16,5.16,277983
5/1/2021 17:26:00,5.16,5.29,5.12,5.25,194760
6/1/2021 17:26:00,5.24,5.32,5.18,5.26,284493
7/1/2021 17:26:00,5.29,5.29,5.1,5.23,312043
8/1/2021 17:26:00,5.23,5.34,5.17,5.17,284180
11/1/2021 17:26:00,5.17,5.23,5.1,5.16,340733
12/1/2021 17:26:00,5.17,5.18,5.03,5.08,164620
13/1/2021 17:26:00,5.06,5.11,4.97,5.06,261525
14/1/2021 17:26:00,5.04,5.04,4.9,4.9,310172
15/1/2021 17:26:00,4.9,4.97,4.81,4.84,201567
18/1/2021 17:26:00,4.83,4.89,4.72,4.89,267264
19/1/2021 17:26:00,4.89,5.07,4.82,4.9,329183
20/1/2021 17:26:00,4.97,5.01,4.83,4.86,250879
21/1/2021 17:26:00,4.83,4.9,4.7,4.7,316978
22/1/2021 17:26:00,4.7,4.7,4.53,4.62,382921
25/1/2021 17:26:00,4.62,4.7,4.44,4.45,383260
26/1/2021 17:26:00,4.42,4.68,4.38,4.65,395034
27/1/2021 17:26:00,4.69,4.69,4.49,4.53,224104
28/1/2021 17:26:00,4.49,4.61,4.4,4.52,262990
29/1/2021 17:26:00,4.45,4.99,4.42,4.85,1109637
1/2/2021 17:26:00,4.99,5.15,4.64,4.64,947128
2/2/2021 17:26:00,4.69,4.73,4.6,4.65,293585
3/2/2021 17:26:00,4.75,4.75,4.6,4.65,229026
4/2/2021 17:26:00,4.65,4.76,4.62,4.72,171340
5/2/2021 17:26:00,4.72,4.86,4.68,4.75,324197
8/2/2021 17:26:00,4.75,4.94,4.75,4.91,408658
9/2/2021 17:26:00,4.92,4.99,4.83,4.98,301406
10/2/2021 17:26:00,4.97,5,4.86,4.96,278921
11/2/2021 17:26:00,4.96,5.03,4.84,4.9,299167
12/2/2021 17:26:00,4.92,4.94,4.81,4.92,195119
15/2/2021 17:26:00,4.97,5.08,4.94,4.96,312639
16/2/2021 17:26:00,5,5,4.91,4.92,167503
17/2/2021 17:26:00,4.95,4.95,4.84,4.85,149018
18/2/2021 17:26:00,4.84,4.87,4.71,4.73,251548
19/2/2021 17:26:00,4.76,5.04,4.74,4.95,523758
22/2/2021 17:26:00,4.98,5.04,4.8,4.98,443433
23/2/2021 17:26:00,5.01,5.03,4.77,4.8,375233
24/2/2021 17:26:00,4.8,4.86,4.64,4.73,562433
25/2/2021 17:26:00,4.79,4.82,4.66,4.69,283129
26/2/2021 17:26:00,4.6,4.72,4.53,4.7,229608
1/3/2021 17:26:00,4.77,4.8,4.72,4.78,103618
2/3/2021 17:26:00,4.78,4.93,4.77,4.85,339797
3/3/2021 17:26:00,4.8,4.9,4.76,4.8,80229
4/3/2021 17:26:00,4.77,4.83,4.74,4.79,103357
5/3/2021 17:26:00,4.8,4.8,4.7,4.7,107314
8/3/2021 17:26:00,4.68,4.88,4.67,4.81,200704
9/3/2021 17:26:00,4.84,5.13,4.82,5.03,692593
10/3/2021 17:26:00,5.05,5.12,4.92,4.95,364506
11/3/2021 17:26:00,4.96,5.02,4.89,4.96,244604
12/3/2021 17:26:00,4.92,4.96,4.87,4.96,166123
15/3/2021 17:26:00,5,5.15,4.94,5.05,490926
16/3/2021 17:26:00,5.08,5.08,4.81,4.96,611541
17/3/2021 17:26:00,4.96,5.01,4.82,4.84,269241
18/3/2021 17:26:00,4.85,4.94,4.84,4.88,199819
19/3/2021 17:26:00,4.84,5.18,4.81,5.05,831382
22/3/2021 17:26:00,5.01,5.17,4.96,5.07,396255
23/3/2021 17:26:00,5.11,5.11,4.95,5.1,241563
24/3/2021 17:26:00,5.01,5.5,5.01,5.07,2078775
25/3/2021 17:26:00,5.07,5.24,4.88,4.92,972654
26/3/2021 17:26:00,4.99,5,4.88,4.9,508607
29/3/2021 17:26:00,4.99,5.24,4.95,5.23,1017701
30/3/2021 17:26:00,5.28,5.32,5.16,5.25,619236
31/3/2021 17:26:00,5.25,5.28,5.14,5.16,203913
1/4/2021 17:26:00,5.24,5.47,5.17,5.43,873573
6/4/2021 17:26:00,5.45,5.57,5.32,5.38,659274
7/4/2021 17:26:00,5.38,5.38,5.27,5.3,221940
8/4/2021 17:26:00,5.38,5.38,5.11,5.16,400336
9/4/2021 17:26:00,5.18,5.18,5.09,5.13,132982
12/4/2021 17:26:00,5.14,5.23,5.06,5.21,176288
13/4/2021 17:26:00,5.24,5.3,5.13,5.15,211253
14/4/2021 17:26:00,5.25,5.25,5.14,5.22,184757
15/4/2021 17:26:00,5.25,5.27,5.17,5.17,111677
16/4/2021 17:26:00,5.22,5.3,5.16,5.2,183776
19/4/2021 17:26:00,5.24,5.29,5.17,5.17,165347
20/4/2021 17:26:00,5.16,5.2,4.97,5.01,405248
21/4/2021 17:26:00,5,5.1,4.85,5.07,543085
22/4/2021 17:26:00,5.11,5.13,5,5.07,77034
23/4/2021 17:26:00,5.12,5.12,5,5.04,68044
26/4/2021 17:26:00,5.04,5.08,5.01,5.07,58001
27/4/2021 17:26:00,5.02,5.13,5.02,5.09,112530
28/4/2021 17:26:00,5.09,5.12,5.06,5.06,65359
29/4/2021 17:26:00,5.15,5.15,5.02,5.08,116535
30/4/2021 17:26:00,5.03,5.13,5,5.11,111057
3/5/2021 17:26:00,5.04,5.14,5.04,5.14,75957
4/5/2021 17:26:00,5.1,5.15,5.06,5.07,162369
5/5/2021 17:26:00,5.06,5.13,5.06,5.09,49560
6/5/2021 17:26:00,5.08,5.13,5.04,5.06,112614
7/5/2021 17:26:00,5.05,5.2,5.04,5.1,281031
10/5/2021 17:26:00,5.12,5.21,5.05,5.07,359582
11/5/2021 17:26:00,5.05,5.05,4.89,4.9,515764
12/5/2021 17:26:00,4.89,4.93,4.81,4.82,223539
13/5/2021 17:26:00,4.8,4.92,4.67,4.72,1056990
14/5/2021 17:26:00,4.77,4.81,4.65,4.72,187731
17/5/2021 17:26:00,4.7,4.78,4.47,4.56,584372
18/5/2021 17:26:00,4.58,4.72,4.47,4.52,472827
19/5/2021 17:26:00,4.52,4.55,4.39,4.41,471621
20/5/2021 17:26:00,4.41,4.5,4.41,4.45,197740
21/5/2021 17:26:00,4.46,4.46,4.33,4.37,415002
24/5/2021 17:26:00,4.4,4.49,4.36,4.39,360809
25/5/2021 17:26:00,4.37,4.39,4.25,4.28,477130
26/5/2021 17:26:00,4.32,4.35,4.21,4.3,366542
27/5/2021 17:26:00,4.33,4.55,4.29,4.48,498684
28/5/2021 17:26:00,4.6,4.6,4.46,4.5,270309
31/5/2021 17:26:00,4.52,4.58,4.43,4.54,301706
1/6/2021 17:26:00,4.53,4.6,4.52,4.55,324020
2/6/2021 17:26:00,4.55,4.56,4.45,4.47,187683
3/6/2021 17:26:00,4.44,4.5,4.36,4.39,298032
4/6/2021 17:26:00,4.4,4.44,4.3,4.36,280168
7/6/2021 17:26:00,4.42,4.42,4.31,4.36,244461
8/6/2021 17:26:00,4.37,4.37,4.27,4.32,269534
9/6/2021 17:26:00,4.33,4.42,4.3,4.38,263157
10/6/2021 17:26:00,4.36,4.44,4.34,4.41,245193
11/6/2021 17:26:00,4.39,4.52,4.34,4.48,590233
14/6/2021 17:26:00,4.53,4.74,4.44,4.74,821507
15/6/2021 17:26:00,4.77,4.96,4.65,4.78,1255853
16/6/2021 17:26:00,4.88,4.88,4.68,4.71,484711
17/6/2021 17:26:00,4.7,4.75,4.67,4.7,192979
18/6/2021 17:26:00,4.71,4.75,4.57,4.59,308134
21/6/2021 17:26:00,4.56,4.82,4.52,4.74,423008
22/6/2021 17:26:00,4.81,4.84,4.68,4.73,177883
23/6/2021 17:26:00,4.75,4.75,4.61,4.63,168595
24/6/2021 17:26:00,4.66,4.69,4.63,4.63,62769
25/6/2021 17:26:00,4.63,4.68,4.54,4.55,142385
28/6/2021 17:26:00,4.55,4.61,4.5,4.52,139860
29/6/2021 17:26:00,4.52,4.59,4.52,4.55,104399
30/6/2021 17:26:00,4.57,4.59,4.5,4.59,164633
1/7/2021 17:26:00,4.62,4.75,4.53,4.63,289936
2/7/2021 17:26:00,4.57,4.67,4.56,4.64,107442
5/7/2021 17:26:00,4.6,4.73,4.6,4.66,159947
6/7/2021 17:26:00,4.62,4.71,4.62,4.67,86170
7/7/2021 17:26:00,4.7,4.72,4.6,4.63,170748
8/7/2021 17:26:00,4.68,4.68,4.49,4.53,154343
9/7/2021 17:26:00,4.58,4.58,4.52,4.57,78236
12/7/2021 17:26:00,4.6,4.62,4.51,4.57,114494
13/7/2021 17:26:00,4.58,4.58,4.5,4.53,86051
14/7/2021 17:26:00,4.49,4.62,4.4,4.61,171073
15/7/2021 17:26:00,4.6,4.61,4.53,4.55,99111
16/7/2021 17:26:00,4.58,4.58,4.48,4.5,64432
19/7/2021 17:26:00,4.46,4.48,4.34,4.4,270961
20/7/2021 17:26:00,4.4,4.42,4.29,4.39,188150
21/7/2021 17:26:00,4.42,4.5,4.41,4.41,101930
22/7/2021 17:26:00,4.4,4.49,4.37,4.47,108791
23/7/2021 17:26:00,4.44,4.67,4.44,4.65,290272
26/7/2021 17:26:00,4.65,4.68,4.57,4.58,115183
27/7/2021 17:26:00,4.58,4.7,4.52,4.62,224654
28/7/2021 17:26:00,4.61,4.67,4.58,4.62,79490
29/7/2021 17:26:00,4.59,4.69,4.55,4.57,105147
30/7/2021 17:26:00,4.61,4.66,4.5,4.64,148977
2/8/2021 17:26:00,4.69,4.79,4.66,4.69,316946
3/8/2021 17:26:00,4.69,4.75,4.65,4.71,155893
4/8/2021 17:26:00,4.7,4.76,4.7,4.71,122935
5/8/2021 17:26:00,4.71,4.75,4.67,4.68,139784
6/8/2021 17:26:00,4.72,4.79,4.64,4.72,315359
9/8/2021 17:26:00,4.79,4.86,4.74,4.85,227930
10/8/2021 17:26:00,4.86,4.95,4.77,4.78,353208
11/8/2021 17:26:00,4.84,4.86,4.76,4.82,173347
12/8/2021 17:26:00,4.85,4.86,4.75,4.76,148131
13/8/2021 17:26:00,4.78,4.82,4.74,4.75,135806
16/8/2021 17:26:00,4.8,4.8,4.61,4.66,250096
17/8/2021 17:26:00,4.65,4.66,4.6,4.61,76044
18/8/2021 17:26:00,4.61,4.75,4.61,4.74,97161
19/8/2021 17:26:00,4.71,4.74,4.64,4.7,192888
20/8/2021 17:26:00,4.71,5,4.67,4.99,795031
23/8/2021 17:26:00,5.05,5.15,4.91,4.96,932315
24/8/2021 17:26:00,4.97,5.1,4.91,4.92,527688
25/8/2021 17:26:00,4.98,4.98,4.84,4.93,253327
26/8/2021 17:26:00,4.89,4.96,4.79,4.81,273167
27/8/2021 17:26:00,4.81,4.87,4.75,4.84,189235
30/8/2021 17:26:00,4.84,4.96,4.8,4.91,175562
31/8/2021 17:26:00,4.86,4.99,4.86,4.92,201823
1/9/2021 17:26:00,4.97,5.18,4.95,5.17,854817
2/9/2021 17:26:00,5.17,5.57,5.12,5.5,1829736
3/9/2021 17:26:00,5.5,5.54,5.31,5.49,773674
6/9/2021 17:26:00,5.32,5.81,5.12,5.77,2773648
7/9/2021 17:26:00,5.79,5.89,5.58,5.66,1190113
8/9/2021 17:26:00,5.69,6.09,5.6,6.05,2005263
9/9/2021 17:26:00,6.02,6.02,5.83,5.88,858348
10/9/2021 17:26:00,5.91,5.96,5.62,5.65,553078
13/9/2021 17:26:00,5.72,5.72,5.48,5.56,599910
14/9/2021 17:26:00,5.59,5.69,5.44,5.61,427667
15/9/2021 17:26:00,5.68,5.68,5.5,5.52,242681
16/9/2021 17:26:00,5.47,5.57,5.43,5.48,331747
17/9/2021 17:26:00,5.51,5.58,5.41,5.54,295726
20/9/2021 17:26:00,5.46,5.47,5.26,5.36,365353
21/9/2021 17:26:00,5.35,5.42,5.22,5.28,261480
22/9/2021 17:26:00,5.3,5.33,5.25,5.3,163145
23/9/2021 17:26:00,5.34,5.44,5.23,5.41,318624
24/9/2021 17:26:00,5.38,5.46,5.27,5.27,216017
27/9/2021 17:26:00,5.36,5.45,5.23,5.27,149496
28/9/2021 17:26:00,5.23,5.25,5,5.01,422349
29/9/2021 17:26:00,5.01,5.11,4.96,5.04,276797
30/9/2021 17:26:00,5.06,5.13,4.96,5.01,227682
1/10/2021 17:26:00,5.05,5.05,4.92,4.97,238737
4/10/2021 17:26:00,5,5,4.73,4.77,650214
5/10/2021 17:26:00,4.77,4.96,4.77,4.9,836753
6/10/2021 17:26:00,4.92,4.94,4.71,4.75,433220
7/10/2021 17:26:00,4.78,4.8,4.7,4.76,226553
8/10/2021 17:26:00,4.81,4.83,4.72,4.73,218935
11/10/2021 17:26:00,4.77,4.79,4.64,4.73,281871
12/10/2021 17:26:00,4.67,4.84,4.62,4.73,191632
13/10/2021 17:26:00,4.7,4.83,4.7,4.78,218336
14/10/2021 17:26:00,4.79,4.86,4.77,4.82,302701
15/10/2021 17:26:00,4.85,4.99,4.79,4.98,436266
18/10/2021 17:26:00,5,5.17,4.98,5,421385
19/10/2021 17:26:00,5.02,5.09,4.98,5.06,228995
20/10/2021 17:26:00,5.06,5.49,5.04,5.49,1237003
21/10/2021 17:26:00,5.42,5.47,5.31,5.37,629835
22/10/2021 17:26:00,5.38,5.44,5.29,5.34,359493
25/10/2021 17:26:00,5.3,5.33,5.23,5.25,299243
26/10/2021 17:26:00,5.23,5.32,5.09,5.13,431365
27/10/2021 17:26:00,5.12,5.25,5.09,5.12,337121
28/10/2021 17:26:00,5.13,5.18,4.99,5.08,290065
29/10/2021 17:26:00,5.04,5.1,4.99,5.01,170753
1/11/2021 17:26:00,5.08,5.15,5.04,5.05,214114
2/11/2021 17:26:00,5.1,5.1,4.97,5.01,145645
3/11/2021 17:26:00,4.99,5.04,4.91,4.97,266934
4/11/2021 17:26:00,5.04,5.19,4.96,5.17,530630
5/11/2021 17:26:00,5.19,5.27,5.08,5.1,376361
8/11/2021 17:26:00,5.14,5.3,5.09,5.24,342071
9/11/2021 17:26:00,5.25,5.25,5.07,5.14,213177
10/11/2021 17:26:00,5.11,5.16,5.08,5.14,221979
11/11/2021 17:26:00,5.14,5.17,5.09,5.14,93750
12/11/2021 17:26:00,5.16,5.27,5.08,5.2,253117
15/11/2021 17:26:00,5.27,5.68,5.12,5.62,2114697
16/11/2021 17:26:00,5.63,5.75,5.43,5.57,1006064
17/11/2021 17:26:00,5.6,5.89,5.6,5.88,1171535
18/11/2021 17:26:00,5.87,5.93,5.72,5.76,694291
19/11/2021 17:26:00,5.81,5.83,5.37,5.39,951421
22/11/2021 17:26:00,5.39,5.45,5.28,5.35,494662
23/11/2021 17:26:00,5.37,5.38,5.08,5.08,434885
24/11/2021 17:26:00,5.11,5.18,4.97,5.08,464626
25/11/2021 17:26:00,5.11,5.17,4.98,5.05,224982
26/11/2021 17:26:00,4.95,4.95,4.79,4.79,796102
29/11/2021 17:26:00,4.89,4.98,4.81,4.87,442520
30/11/2021 17:26:00,4.86,4.87,4.73,4.75,594166
1/12/2021 17:26:00,4.77,4.96,4.77,4.91,415240
2/12/2021 17:26:00,4.91,4.93,4.73,4.77,471788
3/12/2021 17:26:00,4.78,4.82,4.63,4.64,496342
6/12/2021 17:26:00,4.7,4.76,4.58,4.67,344970
7/12/2021 17:26:00,4.71,4.87,4.71,4.87,379527
